efficiencySum	efficiencyAvg	efficiencyMax	effectiveSizeSum	effectiveSizeAvg	effectiveSizeMax	constraintSum	constraintAvg	constraintMax	hierarchySum	hierarchyAvg	hierarchyMax	developers	commits	updates	class
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	145	18	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	35	12	strong
1,862442189	0,931221094	1	53,60897351	26,80448676	52,60897351	1,363524691	0,681762345	1	1,669259145	0,834629572	1	2	67	15	strong
2,569598389	0,856532796	1	68,45925371	22,81975124	52,60897351	1,631745596	0,543915199	1	2,13230242	0,710767473	1	3	63	8	strong
4,344460057	0,543057507	0,862442189	104,5372097	13,06715121	52,60897351	4,732554971	0,591569371	0,864647767	2,944301118	0,36803764	0,775513652	8	43	16	strong
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	59	1	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	52	16	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	53	15	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	32	14	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	146	19	strong
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	14	2	strong
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	66	7	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	32	13	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	33	14	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	35	13	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	131	12	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	40	14	strong
1,500364929	0,750182465	0,862442189	58,98820092	29,49410046	52,60897351	1,051331895	0,525665948	0,687807205	1,444772796	0,722386398	0,775513652	2	122	16	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	90	10	strong
3,252759384	0,813189846	1	84,06482346	21,01620587	52,60897351	2,429221989	0,607305497	1	2,916497925	0,729124481	1	4	60	13	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	72	8	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	42	14	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	31	13	strong
1,862442189	0,931221094	1	53,60897351	26,80448676	52,60897351	1,363524691	0,681762345	1	1,669259145	0,834629572	1	2	106	14	strong
3,402736171	0,567122695	0,862442189	109,8579776	18,30966293	52,60897351	2,428013507	0,404668918	0,450118738	1,627936506	0,271322751	0,669259145	6	38	6	strong
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	39	13	strong
4,072698525	0,581814075	0,816790044	92,45166084	13,20738012	36,75555198	3,521151602	0,503021657	0,687807205	2,762947243	0,394706749	0,775513652	7	101	14	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	75	8	strong
4,062335698	0,580333671	0,816790044	89,83779291	12,83397042	36,75555198	3,211377177	0,458768168	0,588662036	2,168624637	0,30980352	0,529863911	7	149	17	strong
2,372059144	0,593014786	0,862442189	92,89550925	23,22387731	52,60897351	1,8965521	0,474138025	0,742193423	2,491726211	0,622931553	0,745678316	4	56	12	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	104	18	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	137	14	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	74	6	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	57	8	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	75	12	strong
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	59	8	strong
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	75	9	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	123	12	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	56	8	strong
4,072698525	0,581814075	0,816790044	92,45166084	13,20738012	36,75555198	3,521151602	0,503021657	0,687807205	2,762947243	0,394706749	0,775513652	7	157	18	strong
2,251095539	0,562773885	0,862442189	68,76537386	17,19134347	52,60897351	1,982061416	0,495515354	0,615096926	1,206460243	0,301615061	0,669259145	4	65	13	strong
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	14	1	strong
3,236209175	0,647241835	0,862442189	117,4567309	23,49134617	52,60897351	2,074372258	0,414874452	0,523802957	1,970317919	0,394063584	0,669259145	5	13	6	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	90	12	strong
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	52	1	strong
2,569598389	0,856532796	1	68,45925371	22,81975124	52,60897351	1,631745596	0,543915199	1	2,13230242	0,710767473	1	3	52	9	strong
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	57	8	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	82	10	strong
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	68	15	strong
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	40	8	less
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	126	18	less
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	51	7	less
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	130	11	less
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	38	12	less
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	81	11	less
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	78	10	less
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	109	11	less
1,862442189	0,931221094	1	53,60897351	26,80448676	52,60897351	1,363524691	0,681762345	1	1,669259145	0,834629572	1	2	63	13	less
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	122	11	less
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	70	7	less
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	69	11	less
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	122	10	less
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	84	8	less
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	71	13	less
2,326962309	0,581740577	0,862442189	62,59090242	15,64772561	52,60897351	2,036601989	0,509150497	0,800945344	1,123234272	0,280808568	0,669259145	4	82	3	less
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	106	9	less
4,630551307	0,578818913	0,862442189	139,6814069	17,46017587	52,60897351	3,797842964	0,474730371	0,600973876	2,657472655	0,332184082	0,669259145	8	84	10	less
1,242280245	0,621140122	0,862442189	54,88800185	27,44400092	52,60897351	0,791855203	0,395927602	0,428330513	1,216183985	0,608091992	0,669259145	2	128	21	less
1,242280245	0,621140122	0,862442189	54,88800185	27,44400092	52,60897351	0,791855203	0,395927602	0,428330513	1,216183985	0,608091992	0,669259145	2	39	6	less
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	81	15	less
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	50	6	less
1,74138505	0,870692525	0,949656224	19,63320141	9,816600707	15,83457652	0,88599963	0,442999815	0,534370503	1,011283073	0,505641536	0,626167963	2	73	12	less
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	76	8	less
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	67	9	less
3,543611318	0,708722264	0,862442189	118,0144732	23,60289464	52,60897351	2,387987382	0,477597476	0,700618246	2,04225023	0,408450046	0,669259145	5	111	14	less
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	58	1	less
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	45	10	less
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	80	13	less
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	58	6	less
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	4	1	less
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	42	9	less
1,74138505	0,870692525	0,949656224	19,63320141	9,816600707	15,83457652	0,88599963	0,442999815	0,534370503	1,011283073	0,505641536	0,626167963	2	58	8	less
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	76	12	less
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	48	13	less
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	25	1	less
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	66	11	less
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	135	18	less
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	94	0	less
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	56	10	less
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	122	12	less
3,569598389	0,892399597	1	69,45925371	17,36481343	52,60897351	2,631745596	0,657936399	1	3,13230242	0,783075605	1	4	53	12	less
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	37	12	less
1,242280245	0,621140122	0,862442189	54,88800185	27,44400092	52,60897351	0,791855203	0,395927602	0,428330513	1,216183985	0,608091992	0,669259145	2	103	6	less
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	121	11	less
1,862442189	0,931221094	1	53,60897351	26,80448676	52,60897351	1,363524691	0,681762345	1	1,669259145	0,834629572	1	2	72	7	less
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	61	10	less
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	81	10	less
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	64	11	less
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	45	12	less
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	80	9	less
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	58	13	less
2,023484471	0,674494824	0,756310951	19,40961497	6,469871658	10,58835331	1,359975023	0,453325008	0,767932301	1,270030416	0,423343472	0,718170052	3	53	9	less
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	79	11	less
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	63	6	less
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	78	0	less
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	75	9	less
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	49	5	less
1,862442189	0,931221094	1	53,60897351	26,80448676	52,60897351	1,363524691	0,681762345	1	1,669259145	0,834629572	1	2	39	15	less
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	94	0	less
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	77	9	less
1,295082907	0,647541453	0,862442189	53,90689567	26,95344783	52,60897351	0,912842638	0,456421319	0,549317948	0,720117329	0,360058664	0,669259145	2	106	8	less
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	57	9	less
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	78	0	less
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	69	8	less
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	67	6	less
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	83	11	less
1,242280245	0,621140122	0,862442189	54,88800185	27,44400092	52,60897351	0,791855203	0,395927602	0,428330513	1,216183985	0,608091992	0,669259145	2	99	15	less
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	132	9	less
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	42	1	less
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	54	6	less
1,862442189	0,931221094	1	53,60897351	26,80448676	52,60897351	1,363524691	0,681762345	1	1,669259145	0,834629572	1	2	19	7	less
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	54	6	less
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	32	0	less
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	75	9	less
2,791216864	0,697804216	0,862442189	93,93785064	23,48446266	52,60897351	2,010097288	0,502524322	0,700618246	1,570525102	0,392631275	0,669259145	4	127	16	less
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	24	6	less
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	98	5	less
3,402736171	0,567122695	0,862442189	109,8579776	18,30966293	52,60897351	2,428013507	0,404668918	0,450118738	1,627936506	0,271322751	0,669259145	6	48	8	less
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	35	2	less
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	75	13	less
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	136	15	less
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	82	15	less
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	28	6	less
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	41	6	less
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	50	10	less
2,251095539	0,562773885	0,862442189	68,76537386	17,19134347	52,60897351	1,982061416	0,495515354	0,615096926	1,206460243	0,301615061	0,669259145	4	73	11	less
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	56	9	less
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	78	9	less
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	35	1	less
3,252759384	0,813189846	1	84,06482346	21,01620587	52,60897351	2,429221989	0,607305497	1	2,916497925	0,729124481	1	4	66	14	less
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	69	9	less
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	76	7	less
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	20	6	less
1,129778899	0,564889449	0,816790044	38,0075074	19,0037537	36,75555198	1,104696897	0,552348448	0,742193423	1,275542227	0,637771113	0,745678316	2	38	8	less
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	24	6	less
3,402736171	0,567122695	0,862442189	109,8579776	18,30966293	52,60897351	2,428013507	0,404668918	0,450118738	1,627936506	0,271322751	0,669259145	6	35	6	less
2,326962309	0,581740577	0,862442189	62,59090242	15,64772561	52,60897351	2,036601989	0,509150497	0,800945344	1,123234272	0,280808568	0,669259145	4	90	11	less
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	23	5	less
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	33	1	less
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	21	6	less
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	32	1	less
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	59	7	less
1,862442189	0,931221094	1	53,60897351	26,80448676	52,60897351	1,363524691	0,681762345	1	1,669259145	0,834629572	1	2	51	4	less
2,791216864	0,697804216	0,862442189	93,93785064	23,48446266	52,60897351	2,010097288	0,502524322	0,700618246	1,570525102	0,392631275	0,669259145	4	58	8	less
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	31	5	less
1,454942436	0,727471218	0,862442189	60,90397698	30,45198849	52,60897351	0,83439186	0,41719593	0,470867169	1,064995052	0,532497526	0,669259145	2	85	7	less
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	81	7	less
2,791216864	0,697804216	0,862442189	93,93785064	23,48446266	52,60897351	2,010097288	0,502524322	0,700618246	1,570525102	0,392631275	0,669259145	4	156	17	less
2,372059144	0,593014786	0,862442189	92,89550925	23,22387731	52,60897351	1,8965521	0,474138025	0,742193423	2,491726211	0,622931553	0,745678316	4	127	23	less
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	139	16	less
2,954142861	0,492357144	0,862442189	74,08135972	12,34689329	52,60897351	3,666857673	0,611142945	0,864647767	1,697062338	0,282843723	0,669259145	6	41	14	less
2,791216864	0,697804216	0,862442189	93,93785064	23,48446266	52,60897351	2,010097288	0,502524322	0,700618246	1,570525102	0,392631275	0,669259145	4	115	13	less
2,471097611	0,823699204	0,985550573	39,97762278	13,32587426	24,07662254	1,229612415	0,409870805	0,627857327	1,34898643	0,449662143	0,518497959	3	56	6	less
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	63	11	less
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	63	8	less
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	25	4	less
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	56	6	less
1,390317195	0,695158598	0,752394454	30,45584995	15,22792497	24,07662254	1,065697298	0,532848649	0,687807205	1,24723878	0,62361939	0,775513652	2	124	10	less
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	51	5	less
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	8	4	less
3,252759384	0,813189846	1	84,06482346	21,01620587	52,60897351	2,429221989	0,607305497	1	2,916497925	0,729124481	1	4	58	15	less
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	25	4	less
1,242280245	0,621140122	0,862442189	54,88800185	27,44400092	52,60897351	0,791855203	0,395927602	0,428330513	1,216183985	0,608091992	0,669259145	2	108	17	less
3,434775785	0,572462631	0,816790044	86,07243344	14,34540557	36,75555198	2,833344397	0,472224066	0,588662036	1,987433591	0,331238932	0,529863911	6	60	4	less
2,76496002	0,691240005	0,862442189	114,441148	28,61028701	52,60897351	1,704892134	0,426223034	0,600973876	1,671628104	0,417907026	0,669259145	4	55	4	less
